"count_code"	"postal_code"	"place_name"	"admin_name1"	"admin_code1"	"admin_name2"	"admin_code2"	"admin_name3"	"admin_code3"	"lattitude"	"longitude"	"accuracy"
"932"	"US"	60419	"Dolton"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.6257	-87.598	4
"933"	"US"	10562	"Ossining"	"New York"	"NY"	"Westchester"	119	NA	NA	41.1673	-73.8538	4
"934"	"US"	95240	"Lodi"	"California"	"CA"	"San Joaquin"	77	NA	NA	38.1222	-121.2555	4
"935"	"US"	95241	"Lodi"	"California"	"CA"	"San Joaquin"	77	NA	NA	38.1327	-121.2724	4
"936"	"US"	95242	"Lodi"	"California"	"CA"	"San Joaquin"	77	NA	NA	38.1308	-121.3345	4
"937"	"US"	63950	"Lodi"	"Missouri"	"MO"	"Wayne"	223	NA	NA	37.1196	-90.445	4
"938"	"US"	7644	"Lodi"	"New Jersey"	"NJ"	"Bergen"	3	NA	NA	40.8764	-74.0838	4
"939"	"US"	14860	"Lodi"	"New York"	"NY"	"Seneca"	99	NA	NA	42.5966	-76.8339	4
"940"	"US"	44254	"Lodi"	"Ohio"	"OH"	"Medina"	103	NA	NA	41.0327	-82.0147	4
"941"	"US"	75564	"Lodi"	"Texas"	"TX"	"Marion"	315	NA	NA	32.8718	-94.2729	4
"942"	"US"	53555	"Lodi"	"Wisconsin"	"WI"	"Columbia"	21	NA	NA	43.327	-89.5554	4
"943"	"US"	7008	"Carteret"	"New Jersey"	"NJ"	"Middlesex"	23	NA	NA	40.5823	-74.2313	4
"944"	"US"	60172	"Roselle"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.9798	-88.0857	4
"945"	"US"	7203	"Roselle"	"New Jersey"	"NJ"	"Union"	39	NA	NA	40.653	-74.261	4
"946"	"US"	60532	"Lisle"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.7862	-88.0879	4
"947"	"US"	13797	"Lisle"	"New York"	"NY"	"Broome"	7	NA	NA	42.3409	-76.0302	4
"948"	"US"	60142	"Huntley"	"Illinois"	"IL"	"McHenry"	111	NA	NA	42.1756	-88.4268	4
"949"	"US"	56047	"Huntley"	"Minnesota"	"MN"	"Faribault"	43	NA	NA	43.7316	-94.2375	4
"950"	"US"	59037	"Huntley"	"Montana"	"MT"	"Yellowstone"	111	NA	NA	45.8905	-108.285	4
"951"	"US"	82218	"Huntley"	"Wyoming"	"WY"	"Goshen"	15	NA	NA	41.9327	-104.1461	4
"952"	"US"	85629	"Sahuarita"	"Arizona"	"AZ"	"Pima"	19	NA	NA	31.9452	-111.0002	4
"953"	"US"	7010	"Cliffside Park"	"New Jersey"	"NJ"	"Bergen"	3	NA	NA	40.8222	-73.988	4
"954"	"US"	61115	"Machesney Park"	"Illinois"	"IL"	"Winnebago"	201	NA	NA	42.3545	-89.0397	4
"955"	"US"	92346	"Highland"	"California"	"CA"	"San Bernardino"	71	NA	NA	34.1283	-117.2087	4
"956"	"US"	62249	"Highland"	"Illinois"	"IL"	"Madison"	119	NA	NA	38.7631	-89.6789	4
"957"	"US"	46322	"Highland"	"Indiana"	"IN"	"Lake"	89	NA	NA	41.55	-87.4569	4
"958"	"US"	66035	"Highland"	"Kansas"	"KS"	"Doniphan"	43	NA	NA	39.8608	-95.2583	4
"959"	"US"	20777	"Highland"	"Maryland"	"MD"	"Howard"	27	NA	NA	39.1843	-76.9686	4
"960"	"US"	48356	"Highland"	"Michigan"	"MI"	"Oakland"	125	NA	NA	42.6692	-83.5895	4
"961"	"US"	48357	"Highland"	"Michigan"	"MI"	"Oakland"	125	NA	NA	42.6595	-83.637	4
"962"	"US"	12528	"Highland"	"New York"	"NY"	"Ulster"	111	NA	NA	41.7167	-73.9928	4
"963"	"US"	45132	"Highland"	"Ohio"	"OH"	"Highland"	71	NA	NA	39.3445	-83.5974	4
"964"	"US"	53543	"Highland"	"Wisconsin"	"WI"	"Iowa"	49	NA	NA	43.0524	-90.365	4
"965"	"US"	7080	"South Plainfield"	"New Jersey"	"NJ"	"Middlesex"	23	NA	NA	40.5839	-74.4147	4
"966"	"US"	60466	"Park Forest"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.479	-87.6828	4
"967"	"US"	60053	"Morton Grove"	"Illinois"	"IL"	"Cook"	31	NA	NA	42.0431	-87.7899	4
"968"	"US"	27284	"Kernersville"	"North Carolina"	"NC"	"Forsyth"	67	NA	NA	36.1165	-80.0831	4
"969"	"US"	27285	"Kernersville"	"North Carolina"	"NC"	"Forsyth"	67	NA	NA	36.1199	-80.0737	4
"970"	"US"	35070	"Garden City"	"Alabama"	"AL"	"Cullman"	43	NA	NA	34.0058	-86.7499	4
"971"	"US"	50102	"Garden City"	"Iowa"	"IA"	"Hardin"	83	NA	NA	42.2455	-93.3955	4
"972"	"US"	83714	"Garden City"	"Idaho"	"ID"	"Ada"	1	NA	NA	43.7318	-116.2797	4
"973"	"US"	67846	"Garden City"	"Kansas"	"KS"	"Finney"	55	NA	NA	37.9769	-100.8621	4
"974"	"US"	70540	"Garden City"	"Louisiana"	"LA"	"St. Mary"	101	NA	NA	29.7633	-91.467	4
"975"	"US"	48135	"Garden City"	"Michigan"	"MI"	"Wayne"	163	NA	NA	42.3242	-83.3402	4
"976"	"US"	48136	"Garden City"	"Michigan"	"MI"	"Wayne"	163	NA	NA	42.2399	-83.1508	4
"977"	"US"	56034	"Garden City"	"Minnesota"	"MN"	"Blue Earth"	13	NA	NA	44.0467	-94.1791	4
"978"	"US"	64747	"Garden City"	"Missouri"	"MO"	"Cass"	37	NA	NA	38.5681	-94.1825	4
"979"	"US"	11530	"Garden City"	"New York"	"NY"	"Nassau"	59	NA	NA	40.7245	-73.6487	4
"980"	"US"	11531	"Garden City"	"New York"	"NY"	"Nassau"	59	NA	NA	40.7268	-73.6343	4
"981"	"US"	11599	"Garden City"	"New York"	"NY"	"Nassau"	59	NA	NA	40.7268	-73.6343	4
"982"	"US"	57236	"Garden City"	"South Dakota"	"SD"	"Clark"	25	NA	NA	44.9841	-97.5814	4
"983"	"US"	79739	"Garden City"	"Texas"	"TX"	"Glasscock"	173	NA	NA	31.8491	-101.5269	4
"984"	"US"	84028	"Garden City"	"Utah"	"UT"	"Rich"	33	NA	NA	41.9376	-111.407	4
"985"	"US"	92861	"Villa Park"	"California"	"CA"	"Orange"	59	NA	NA	33.8205	-117.8104	4
"986"	"US"	60181	"Villa Park"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.8799	-87.9782	4
"987"	"US"	46321	"Munster"	"Indiana"	"IN"	"Lake"	89	NA	NA	41.5544	-87.5011	4
"988"	"US"	67739	"Herndon"	"Kansas"	"KS"	"Rawlins"	153	NA	NA	39.9036	-100.8139	4
"989"	"US"	42236	"Herndon"	"Kentucky"	"KY"	"Christian"	47	NA	NA	36.7085	-87.6082	4
"990"	"US"	17830	"Herndon"	"Pennsylvania"	"PA"	"Northumberland"	97	NA	NA	40.6918	-76.8008	4
"991"	"US"	20170	"Herndon"	"Virginia"	"VA"	"Fairfax"	59	NA	NA	38.9839	-77.3675	4
"992"	"US"	20171	"Herndon"	"Virginia"	"VA"	"Fairfax"	59	NA	NA	38.9252	-77.3928	4
"993"	"US"	20172	"Herndon"	"Virginia"	"VA"	"Fairfax"	59	NA	NA	38.9696	-77.3861	4
"994"	"US"	20192	"Herndon"	"Virginia"	"VA"	"Fairfax"	59	NA	NA	38.8318	-77.2888	4
"995"	"US"	22095	"Herndon"	"Virginia"	"VA"	"Fairfax"	59	NA	NA	38.9696	-77.3861	4
"996"	"US"	24726	"Herndon"	"West Virginia"	"WV"	"Wyoming"	109	NA	NA	37.5054	-81.3404	4
"997"	"US"	35649	"Mooresville"	"Alabama"	"AL"	"Limestone"	83	NA	NA	34.6259	-86.8746	4
"998"	"US"	46158	"Mooresville"	"Indiana"	"IN"	"Morgan"	109	NA	NA	39.5915	-86.3642	4
"999"	"US"	64664	"Mooresville"	"Missouri"	"MO"	"Livingston"	117	NA	NA	39.7425	-93.7169	4
"1000"	"US"	28115	"Mooresville"	"North Carolina"	"NC"	"Iredell"	97	NA	NA	35.5774	-80.8226	4
"1001"	"US"	28117	"Mooresville"	"North Carolina"	"NC"	"Iredell"	97	NA	NA	35.584	-80.8685	4
"1002"	"US"	72830	"Clarksville"	"Arkansas"	"AR"	"Johnson"	71	NA	NA	35.4908	-93.4911	4
"1003"	"US"	32430	"Clarksville"	"Florida"	"FL"	"Calhoun"	13	NA	NA	30.3568	-85.1898	4
"1004"	"US"	50619	"Clarksville"	"Iowa"	"IA"	"Butler"	23	NA	NA	42.8041	-92.6588	4
"1005"	"US"	47129	"Clarksville"	"Indiana"	"IN"	"Clark"	19	NA	NA	38.311	-85.7645	4
"1006"	"US"	21029	"Clarksville"	"Maryland"	"MD"	"Howard"	27	NA	NA	39.2125	-76.9515	4
"1007"	"US"	48815	"Clarksville"	"Michigan"	"MI"	"Ionia"	67	NA	NA	42.8302	-85.2494	4
"1008"	"US"	63336	"Clarksville"	"Missouri"	"MO"	"Pike"	163	NA	NA	39.3465	-90.9362	4
"1009"	"US"	12041	"Clarksville"	"New York"	"NY"	"Albany"	1	NA	NA	42.5759	-73.964	4
"1010"	"US"	45113	"Clarksville"	"Ohio"	"OH"	"Clinton"	27	NA	NA	39.4042	-83.9594	4
"1011"	"US"	15322	"Clarksville"	"Pennsylvania"	"PA"	"Greene"	59	NA	NA	39.9667	-80.0452	4
"1012"	"US"	37040	"Clarksville"	"Tennessee"	"TN"	"Montgomery"	125	NA	NA	36.522	-87.349	4
"1013"	"US"	37041	"Clarksville"	"Tennessee"	"TN"	"Montgomery"	125	NA	NA	36.4774	-87.3772	4
"1014"	"US"	37042	"Clarksville"	"Tennessee"	"TN"	"Montgomery"	125	NA	NA	36.5853	-87.4186	4
"1015"	"US"	37043	"Clarksville"	"Tennessee"	"TN"	"Montgomery"	125	NA	NA	36.5107	-87.2757	4
"1016"	"US"	37044	"Clarksville"	"Tennessee"	"TN"	"Montgomery"	125	NA	NA	36.5314	-87.353	4
"1017"	"US"	75426	"Clarksville"	"Texas"	"TX"	"Red River"	387	NA	NA	33.6236	-95.0461	4
"1018"	"US"	23927	"Clarksville"	"Virginia"	"VA"	"Mecklenburg"	117	NA	NA	36.624	-78.5569	4
"1019"	"US"	60160	"Melrose Park"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.9003	-87.8581	4
"1020"	"US"	60161	"Melrose Park"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.9006	-87.8567	4
"1021"	"US"	60164	"Melrose Park"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.9214	-87.8924	4
"1022"	"US"	31302	"Bloomingdale"	"Georgia"	"GA"	"Chatham"	51	NA	NA	32.1177	-81.3085	4
"1023"	"US"	60108	"Bloomingdale"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.9483	-88.0782	4
"1024"	"US"	60117	"Bloomingdale"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.8397	-88.0887	4
"1025"	"US"	47832	"Bloomingdale"	"Indiana"	"IN"	"Parke"	121	NA	NA	39.8348	-87.256	4
"1026"	"US"	49026	"Bloomingdale"	"Michigan"	"MI"	"Van Buren"	159	NA	NA	42.3842	-85.9568	4
"1027"	"US"	7403	"Bloomingdale"	"New Jersey"	"NJ"	"Passaic"	31	NA	NA	41.0128	-74.3338	4
"1028"	"US"	12913	"Bloomingdale"	"New York"	"NY"	"Essex"	31	NA	NA	44.3985	-74.0829	4
"1029"	"US"	43910	"Bloomingdale"	"Ohio"	"OH"	"Jefferson"	81	NA	NA	40.3742	-80.8072	4
"1030"	"US"	52567	"Libertyville"	"Iowa"	"IA"	"Jefferson"	101	NA	NA	40.9499	-92.025	4
"1031"	"US"	60048	"Libertyville"	"Illinois"	"IL"	"Lake"	97	NA	NA	42.281	-87.95	4
"1032"	"US"	60030	"Grayslake"	"Illinois"	"IL"	"Lake"	97	NA	NA	42.3524	-88.0545	4
"1033"	"US"	19465	"Pottstown"	"Pennsylvania"	"PA"	"Chester"	29	NA	NA	40.1919	-75.6653	1
"1034"	"US"	19464	"Pottstown"	"Pennsylvania"	"PA"	"Montgomery"	91	NA	NA	40.2635	-75.6172	4
"1035"	"US"	60177	"South Elgin"	"Illinois"	"IL"	"Kane"	89	NA	NA	41.9969	-88.2986	4
"1036"	"US"	60473	"South Holland"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.5979	-87.5938	4
"1037"	"US"	30142	"Holly Springs"	"Georgia"	"GA"	"Cherokee"	57	NA	NA	34.174	-84.5013	4
"1038"	"US"	38634	"Holly Springs"	"Mississippi"	"MS"	"Marshall"	93	NA	NA	34.7676	-89.4487	4
"1039"	"US"	38635	"Holly Springs"	"Mississippi"	"MS"	"Marshall"	93	NA	NA	34.7471	-89.4897	4
"1040"	"US"	27540	"Holly Springs"	"North Carolina"	"NC"	"Wake"	183	NA	NA	35.6263	-78.8458	4
"1041"	"US"	35630	"Florence"	"Alabama"	"AL"	"Lauderdale"	77	NA	NA	34.8305	-87.656	4
"1042"	"US"	35631	"Florence"	"Alabama"	"AL"	"Lauderdale"	77	NA	NA	34.87	-87.7069	4
"1043"	"US"	35632	"Florence"	"Alabama"	"AL"	"Lauderdale"	77	NA	NA	34.87	-87.7069	4
"1044"	"US"	35633	"Florence"	"Alabama"	"AL"	"Lauderdale"	77	NA	NA	34.8825	-87.7398	4
"1045"	"US"	35634	"Florence"	"Alabama"	"AL"	"Lauderdale"	77	NA	NA	34.9186	-87.6136	4
"1046"	"US"	85132	"Florence"	"Arizona"	"AZ"	"Pinal"	21	NA	NA	32.9969	-111.3612	4
"1047"	"US"	81226	"Florence"	"Colorado"	"CO"	"Fremont"	43	NA	NA	38.385	-105.1232	4
"1048"	"US"	81290	"Florence"	"Colorado"	"CO"	"Fremont"	43	NA	NA	38.3903	-105.1186	4
"1049"	"US"	47020	"Florence"	"Indiana"	"IN"	"Switzerland"	155	NA	NA	38.8224	-84.9399	4
"1050"	"US"	66851	"Florence"	"Kansas"	"KS"	"Marion"	115	NA	NA	38.2415	-96.9346	4
"1051"	"US"	41022	"Florence"	"Kentucky"	"KY"	"Boone"	15	NA	NA	38.9624	-84.7478	4
"1052"	"US"	41042	"Florence"	"Kentucky"	"KY"	"Boone"	15	NA	NA	38.9941	-84.642	4
"1053"	"US"	1062	"Florence"	"Massachusetts"	"MA"	"Hampshire"	15	NA	NA	42.3219	-72.6928	4
"1054"	"US"	65329	"Florence"	"Missouri"	"MO"	"Morgan"	141	NA	NA	38.6101	-92.9986	4
"1055"	"US"	39073	"Florence"	"Mississippi"	"MS"	"Rankin"	121	NA	NA	32.1535	-90.1312	4
"1056"	"US"	59833	"Florence"	"Montana"	"MT"	"Ravalli"	81	NA	NA	46.631	-114.0945	4
"1057"	"US"	8518	"Florence"	"New Jersey"	"NJ"	"Burlington"	5	NA	NA	40.118	-74.8055	4
"1058"	"US"	97439	"Florence"	"Oregon"	"OR"	"Lane"	39	NA	NA	43.9881	-124.0993	4
"1059"	"US"	29501	"Florence"	"South Carolina"	"SC"	"Florence"	41	NA	NA	34.1838	-79.7728	4
"1060"	"US"	29502	"Florence"	"South Carolina"	"SC"	"Florence"	41	NA	NA	34.201	-79.7847	4
"1061"	"US"	29503	"Florence"	"South Carolina"	"SC"	"Florence"	41	NA	NA	34.063	-79.6506	4
"1062"	"US"	29504	"Florence"	"South Carolina"	"SC"	"Florence"	41	NA	NA	34.0416	-79.6933	4
"1063"	"US"	29505	"Florence"	"South Carolina"	"SC"	"Florence"	41	NA	NA	34.1231	-79.6893	4
"1064"	"US"	29506	"Florence"	"South Carolina"	"SC"	"Florence"	41	NA	NA	34.2153	-79.6468	4
"1065"	"US"	57235	"Florence"	"South Dakota"	"SD"	"Codington"	29	NA	NA	45.0554	-97.2866	4
"1066"	"US"	76527	"Florence"	"Texas"	"TX"	"Williamson"	491	NA	NA	30.8076	-97.7812	4
"1067"	"US"	5744	"Florence"	"Vermont"	"VT"	"Rutland"	21	NA	NA	43.7093	-73.079	4
"1068"	"US"	54121	"Florence"	"Wisconsin"	"WI"	"Florence"	37	NA	NA	45.9027	-88.2289	4
"1069"	"US"	15122	"West Mifflin"	"Pennsylvania"	"PA"	"Allegheny"	3	NA	NA	40.3634	-79.8664	4
"1070"	"US"	15123	"West Mifflin"	"Pennsylvania"	"PA"	"Allegheny"	3	NA	NA	40.4344	-80.0248	4
"1071"	"US"	60047	"Lake Zurich"	"Illinois"	"IL"	"Lake"	97	NA	NA	42.2165	-88.0769	4
"1072"	"US"	92284	"Yucca Valley"	"California"	"CA"	"San Bernardino"	71	NA	NA	34.1559	-116.4313	4
"1073"	"US"	92286	"Yucca Valley"	"California"	"CA"	"San Bernardino"	71	NA	NA	34.1803	-116.35	4
"1074"	"US"	51639	"Farragut"	"Iowa"	"IA"	"Fremont"	71	NA	NA	40.7215	-95.4776	4
"1075"	"US"	18950	"Point Pleasant"	"Pennsylvania"	"PA"	"Bucks"	17	NA	NA	40.4165	-75.0748	4
"1076"	"US"	25550	"Point Pleasant"	"West Virginia"	"WV"	"Mason"	53	NA	NA	38.8632	-82.1132	4
"1077"	"US"	60105	"Bensenville"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.955	-87.9401	4
"1078"	"US"	60106	"Bensenville"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.9501	-87.945	4
"1079"	"US"	46112	"Brownsburg"	"Indiana"	"IN"	"Hendricks"	63	NA	NA	39.8466	-86.3869	4
"1080"	"US"	24415	"Brownsburg"	"Virginia"	"VA"	"Rockbridge"	163	NA	NA	37.9285	-79.3192	4
"1081"	"US"	11563	"Lynbrook"	"New York"	"NY"	"Nassau"	59	NA	NA	40.6571	-73.6741	4
"1082"	"US"	53158	"Pleasant Prairie"	"Wisconsin"	"WI"	"Kenosha"	59	NA	NA	42.5293	-87.8855	4
"1083"	"US"	8028	"Glassboro"	"New Jersey"	"NJ"	"Gloucester"	15	NA	NA	39.7068	-75.1172	4
"1084"	"US"	60015	"Deerfield"	"Illinois"	"IL"	"Lake"	97	NA	NA	42.1705	-87.859	4
"1085"	"US"	67838	"Deerfield"	"Kansas"	"KS"	"Kearny"	93	NA	NA	38.0068	-101.1431	4
"1086"	"US"	1342	"Deerfield"	"Massachusetts"	"MA"	"Franklin"	11	NA	NA	42.5406	-72.6072	4
"1087"	"US"	49238	"Deerfield"	"Michigan"	"MI"	"Lenawee"	91	NA	NA	41.8909	-83.7847	4
"1088"	"US"	64741	"Deerfield"	"Missouri"	"MO"	"Vernon"	217	NA	NA	37.8197	-94.5608	4
"1089"	"US"	3037	"Deerfield"	"New Hampshire"	"NH"	"Rockingham"	15	NA	NA	43.1378	-71.2513	4
"1090"	"US"	44411	"Deerfield"	"Ohio"	"OH"	"Portage"	133	NA	NA	41.0359	-81.0528	4
"1091"	"US"	24432	"Deerfield"	"Virginia"	"VA"	"Augusta"	15	NA	NA	38.1842	-79.4152	4
"1092"	"US"	53531	"Deerfield"	"Wisconsin"	"WI"	"Dane"	25	NA	NA	43.0571	-89.0862	4
"1093"	"US"	62245	"Germantown"	"Illinois"	"IL"	"Clinton"	27	NA	NA	38.5487	-89.5413	4
"1094"	"US"	41044	"Germantown"	"Kentucky"	"KY"	"Bracken"	23	NA	NA	38.6357	-83.99	4
"1095"	"US"	20874	"Germantown"	"Maryland"	"MD"	"Montgomery"	31	NA	NA	39.1355	-77.2822	4
"1096"	"US"	20875	"Germantown"	"Maryland"	"MD"	"Montgomery"	31	NA	NA	39.144	-77.2076	4
"1097"	"US"	20876	"Germantown"	"Maryland"	"MD"	"Montgomery"	31	NA	NA	39.188	-77.2358	4
"1098"	"US"	12526	"Germantown"	"New York"	"NY"	"Columbia"	21	NA	NA	42.1219	-73.8625	4
"1099"	"US"	45327	"Germantown"	"Ohio"	"OH"	"Montgomery"	113	NA	NA	39.6244	-84.3764	4
"1100"	"US"	38138	"Germantown"	"Tennessee"	"TN"	"Shelby"	157	NA	NA	35.0883	-89.8053	4
"1101"	"US"	38139	"Germantown"	"Tennessee"	"TN"	"Shelby"	157	NA	NA	35.0874	-89.7703	4
"1102"	"US"	38183	"Germantown"	"Tennessee"	"TN"	"Shelby"	157	NA	NA	35.2017	-89.9715	4
"1103"	"US"	53022	"Germantown"	"Wisconsin"	"WI"	"Washington"	131	NA	NA	43.2189	-88.1165	4
"1104"	"US"	15668	"Murrysville"	"Pennsylvania"	"PA"	"Westmoreland"	129	NA	NA	40.4467	-79.6842	4
"1105"	"US"	45389	"Christiansburg"	"Ohio"	"OH"	"Champaign"	21	NA	NA	40.0564	-84.0254	4
"1106"	"US"	24068	"Christiansburg"	"Virginia"	"VA"	"Montgomery"	121	NA	NA	37.1548	-80.4184	4
"1107"	"US"	24073	"Christiansburg"	"Virginia"	"VA"	"Montgomery"	121	NA	NA	37.1353	-80.4188	4
"1108"	"US"	7650	"Palisades Park"	"New Jersey"	"NJ"	"Bergen"	3	NA	NA	40.8462	-73.9954	4
"1109"	"US"	60805	"Evergreen Park"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.722	-87.7024	4
"1110"	"US"	85342	"Morristown"	"Arizona"	"AZ"	"Maricopa"	13	NA	NA	33.8567	-112.6232	4
"1111"	"US"	46161	"Morristown"	"Indiana"	"IN"	"Shelby"	145	NA	NA	39.6675	-85.6934	4
"1112"	"US"	55052	"Morristown"	"Minnesota"	"MN"	"Rice"	131	NA	NA	44.2342	-93.4525	4
"1113"	"US"	7960	"Morristown"	"New Jersey"	"NJ"	"Morris"	27	NA	NA	40.7952	-74.4873	4
"1114"	"US"	7962	"Morristown"	"New Jersey"	"NJ"	"Morris"	27	NA	NA	40.8673	-74.5783	4
"1115"	"US"	7963	"Morristown"	"New Jersey"	"NJ"	"Morris"	27	NA	NA	40.7968	-74.4815	4
"1116"	"US"	13664	"Morristown"	"New York"	"NY"	"St. Lawrence"	89	NA	NA	44.5843	-75.6453	4
"1117"	"US"	43759	"Morristown"	"Ohio"	"OH"	"Belmont"	13	NA	NA	40.0113	-80.9701	4
"1118"	"US"	57645	"Morristown"	"South Dakota"	"SD"	"Corson"	31	NA	NA	45.9386	-101.7232	4
"1119"	"US"	37813	"Morristown"	"Tennessee"	"TN"	"Hamblen"	63	NA	NA	36.1957	-83.2755	4
"1120"	"US"	37814	"Morristown"	"Tennessee"	"TN"	"Hamblen"	63	NA	NA	36.2248	-83.3119	4
"1121"	"US"	37815	"Morristown"	"Tennessee"	"TN"	"Hamblen"	63	NA	NA	36.2133	-83.2752	4
"1122"	"US"	37816	"Morristown"	"Tennessee"	"TN"	"Hamblen"	63	NA	NA	36.2133	-83.2752	4
"1123"	"US"	60448	"Mokena"	"Illinois"	"IL"	"Will"	197	NA	NA	41.5342	-87.8911	4
"1124"	"US"	51554	"Mineola"	"Iowa"	"IA"	"Mills"	129	NA	NA	41.1414	-95.7005	4
"1125"	"US"	11501	"Mineola"	"New York"	"NY"	"Nassau"	59	NA	NA	40.7469	-73.6398	4
"1126"	"US"	75773	"Mineola"	"Texas"	"TX"	"Wood"	499	NA	NA	32.6661	-95.487	4
"1127"	"US"	60914	"Bourbonnais"	"Illinois"	"IL"	"Kankakee"	91	NA	NA	41.1661	-87.879	4
"1128"	"US"	28079	"Indian Trail"	"North Carolina"	"NC"	"Union"	179	NA	NA	35.0831	-80.6597	4
"1129"	"US"	36313	"Bellwood"	"Alabama"	"AL"	"Geneva"	61	NA	NA	31.1732	-85.7933	4
"1130"	"US"	60104	"Bellwood"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.8825	-87.8786	4
"1131"	"US"	68624	"Bellwood"	"Nebraska"	"NE"	"Butler"	23	NA	NA	41.3474	-97.2747	4
"1132"	"US"	16617	"Bellwood"	"Pennsylvania"	"PA"	"Blair"	13	NA	NA	40.6039	-78.3372	4
"1133"	"US"	60803	"Alsip"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.6721	-87.7357	4
"1134"	"US"	95364	"Pinecrest"	"California"	"CA"	"Tuolumne"	109	NA	NA	38.1889	-119.9924	4
"1135"	"US"	30511	"Baldwin"	"Georgia"	"GA"	"Banks"	11	NA	NA	34.4574	-83.476	4
"1136"	"US"	52207	"Baldwin"	"Iowa"	"IA"	"Jackson"	97	NA	NA	42.0732	-90.82	4
"1137"	"US"	62217	"Baldwin"	"Illinois"	"IL"	"Randolph"	157	NA	NA	38.1754	-89.8414	4
"1138"	"US"	70514	"Baldwin"	"Louisiana"	"LA"	"St. Mary"	101	NA	NA	29.8488	-91.5458	4
"1139"	"US"	21013	"Baldwin"	"Maryland"	"MD"	"Baltimore"	5	NA	NA	39.5194	-76.4927	4
"1140"	"US"	49304	"Baldwin"	"Michigan"	"MI"	"Lake"	85	NA	NA	43.8894	-85.8819	4
"1141"	"US"	58521	"Baldwin"	"North Dakota"	"ND"	"Burleigh"	15	NA	NA	46.9543	-100.7615	4
"1142"	"US"	11510	"Baldwin"	"New York"	"NY"	"Nassau"	59	NA	NA	40.6548	-73.6097	4
"1143"	"US"	54002	"Baldwin"	"Wisconsin"	"WI"	"St. Croix"	109	NA	NA	44.9657	-92.3655	4
"1144"	"US"	96141	"Homewood"	"California"	"CA"	"Placer"	61	NA	NA	39.0786	-120.1734	4
"1145"	"US"	60430	"Homewood"	"Illinois"	"IL"	"Cook"	31	NA	NA	41.5556	-87.6616	4
"1146"	"US"	60521	"Hinsdale"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.8001	-87.9287	4
"1147"	"US"	60522	"Hinsdale"	"Illinois"	"IL"	"DuPage"	43	NA	NA	41.8397	-88.0887	4
"1148"	"US"	1235	"Hinsdale"	"Massachusetts"	"MA"	"Berkshire"	3	NA	NA	42.4298	-73.0724	4
"1149"	"US"	59241	"Hinsdale"	"Montana"	"MT"	"Valley"	105	NA	NA	48.4007	-107.0098	4
"1150"	"US"	3451	"Hinsdale"	"New Hampshire"	"NH"	"Cheshire"	5	NA	NA	42.8027	-72.5015	4
"1151"	"US"	14743	"Hinsdale"	"New York"	"NY"	"Cattaraugus"	9	NA	NA	42.1979	-78.4159	4
"1152"	"US"	10543	"Mamaroneck"	"New York"	"NY"	"Westchester"	119	NA	NA	40.9525	-73.735	4
"1153"	"US"	72024	"Carlisle"	"Arkansas"	"AR"	"Lonoke"	85	NA	NA	34.7933	-91.7459	4
"1154"	"US"	50047	"Carlisle"	"Iowa"	"IA"	"Warren"	181	NA	NA	41.4814	-93.4921	4
"1155"	"US"	47838	"Carlisle"	"Indiana"	"IN"	"Sullivan"	153	NA	NA	38.9763	-87.3667	4
"1156"	"US"	40311	"Carlisle"	"Kentucky"	"KY"	"Nicholas"	181	NA	NA	38.3212	-84.0279	4
"1157"	"US"	1741	"Carlisle"	"Massachusetts"	"MA"	"Middlesex"	17	NA	NA	42.5286	-71.3519	4
"1158"	"US"	12031	"Carlisle"	"New York"	"NY"	"Schoharie"	95	NA	NA	42.7648	-74.4569	4
"1159"	"US"	17013	"Carlisle"	"Pennsylvania"	"PA"	"Cumberland"	41	NA	NA	40.2417	-77.1983	4
"1160"	"US"	17015	"Carlisle"	"Pennsylvania"	"PA"	"Perry"	99	NA	NA	40.1772	-77.2312	4
"1161"	"US"	29031	"Carlisle"	"South Carolina"	"SC"	"Union"	87	NA	NA	34.567	-81.4814	4
"1162"	"US"	52359	"West Chester"	"Iowa"	"IA"	"Washington"	183	NA	NA	41.3585	-91.8075	4
"1163"	"US"	45069	"West Chester"	"Ohio"	"OH"	"Butler"	17	NA	NA	39.3402	-84.3998	4
"1164"	"US"	45071	"West Chester"	"Ohio"	"OH"	"Butler"	17	NA	NA	39.3317	-84.4072	4
"1165"	"US"	19380	"West Chester"	"Pennsylvania"	"PA"	"Chester"	29	NA	NA	39.9845	-75.5962	4
